Source,Catalog,Site,Locus,ProvString,Component,Ct,Wt,MtlString,CndString,ML,AL,MW,MTH,BW,NW,PSA,DSA,MXWP,STL,Comments,PointType
Ruby,26EK9178/12133-11-688,26EK9178/12133,E,"CU 1, 005-010",Late Archaic (Locus E),1,0.6,Cryptocrystalline silicate,Nearly complete,-20,-19.2,12,2.3,11.4,,,,,,,Cottonwood
Ruby,26EK9178/12133-11-717,26EK9178/12133,E,"CU 7, 015-025",Late Archaic (Locus E),1,2,Cryptocrystalline silicate,Whole,27.6,27.6,21.3,4.5,21,,,,12,,odd possibly reworked?,Indeterminate
Ruby,26WA8740-11-232,26WA8740,-,"CU 10, 040-050 (Feat. 1)",Middle Archaic,1,4.5,Obsidian,Whole,46.3,43.2,31,4.3,16.8,13.8,109,138,,8.3,,Elko
Ruby,26HU4907-11-443,26HU4907,C,"CU 3, 024-040",Middle Archaic (Locus C),1,0.8,Obsidian,Distal fragment,-20.3,-20.1,15.6,3.1,,,,195,,,,Arrow-sized
Ruby,26HU4907-11-449,26HU4907,B,"CU 12, 025-030",Late Archaic (Locus B),1,0.2,Obsidian,Whole,12.6,12.5,6,2.9,6.7,5.1,121,220,,5.6,,Arrow-sized
Ruby,26WA8723-11-11,26WA8723,B,Artifact 12,Non-component,1,2,Obsidian,Proximal fragment,-20.3,-19.6,-14.4,-7.2,12.5,,89,,,,,Great Basin Stemmed
Ruby,26EK4981-11-16,26EK4981,NL,Artifact 16,Non-component,1,5.2,Cryptocrystalline silicate,Proximal fragment,-23.5,-20.7,-22.5,-7.6,,,86,,,,,Great Basin Stemmed
Ruby,26HU4987-11-3,26HU4987,NL,Artifact 3,Non-component,1,53,Obsidian,Proximal fragment,-25.3,-18,-23.7,-8,,,88,,,,,Great Basin Stemmed
Ruby,26EK12134-11-2,26EK12134,C1,Artifact 2,Middle Archaic (C1),1,0.4,Obsidian,Distal fragment,-11.4,-10.9,-12.4,2.7,,,,152,,,,Arrow-sized
Ruby,26WA8766-11-38,26WA8766,DH,Artifact 41,Post-Mazama (Locus DH),1,9,Obsidian,Proximal fragment,-35.6,-34.5,33,6.5,15.5,,110,130,,,,Dart-sized
Ruby,26WA8766-11-3,26WA8766,NL,Artifact 3,Non-component,1,9.6,Obsidian,Proximal fragment,-45.4,-42.5,-22.7,-9.4,-19.6,,89,,,,,Great Basin Stemmed?
Ruby,26EK11802-11-1,26EK11802,-,Artifact 1,Non-component,1,2.5,Obsidian,Medial fragment,-25.2,-25.1,-20.4,5,,12,90,170,,,,Dart-sized
Ruby,26EK9178/12133-11-597,26EK9178/12133,E,"CU 7, 030-040",Late Archaic (Locus E),1,1.3,Obsidian,Proximal fragment,-22.5,-21.5,-15.1,3.1,-14.7,11.2,120,235,,-7.5,,Arrow-sized
Ruby,26EK11844-11-9,26EK11844,-,Artifact 9,Non-component,1,2.2,Cryptocrystalline silicate,Medial fragment,-18.4,-17.8,-22.6,4.5,,11,,,,,,Dart-sized
Ruby,26EK9178/12133-11-315,26EK9178/12133,F,"SS 22, 000-005",Non-component,1,0.6,Obsidian,Proximal fragment,-8.8,-8,-15.9,-4.1,-15.7,-14.5,105,,,-8.8,,Indeterminate
Ruby,26EK11808-11-349,26EK11808,B,"CU 14, 020-030",Non-component,1,2.2,Cryptocrystalline silicate,Proximal fragment,-18.7,-18.4,-15.1,-6.4,12.9,,85,,,-18.7,,Indeterminate
Ruby,26HU5272-10-2282,26HU5272,PL-S,PL Artifact S1,Non-component,1,9.3,Cryptocrystalline silicate,Proximal fragment,-45.3,-43.3,30.5,6.4,27.8,22.1,134,169,,15.5,"asymmetrical, reworked to drill",Northern Side-notched?
Ruby,26WA8617-11-50,26WA8617,F,Artifact 51,Middle Archaic (Locus F),1,1.8,Obsidian,Whole,-38.6,-37.6,-18.5,4.65,-8,10.3,110,157,,-7.3,reworked as drill,Elko
Ruby,26WA8820-11-111,26WA8820,-,"SS 5, 000-005",Non-component,1,12,Cryptocrystalline silicate,Nearly complete,-51.8,-47.2,33.5,7.5,-22.3,28.4,146,193,,-11.2,asymmetrical,Elko?
Ruby,26EK11888-11-99,26EK11888,A,"SS 3, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,1.5,Cryptocrystalline silicate,Medial fragment,-22.7,-19.6,17.8,3.6,,7.1,100,125,,-2.3,,Rosegate
Ruby,26EK12310-11-1,26EK12310,NL,Artifact 22,Terminal Prehistoric (Non-locus),1,0.6,Obsidian,Whole,18,15.3,12.9,3.1,12.5,8.6,142,186,,7,,Desert Side-notched
Ruby,26EK11888-11-107,26EK11888,A,"SS 4, 000-005",Late Archaic/Terminal Prehistoric (Locus A),1,0.1,Cryptocrystalline silicate,Proximal fragment,-6.8,-6.8,-9.5,-2.6,9.5,,107,,,-6.8,base only,Rosegate?
Ruby,26EK11888-11-114,26EK11888,A,"SS 5, 000-005",Late Archaic/Terminal Prehistoric (Locus A),1,0.7,Cryptocrystalline silicate,Nearly complete,-15.2,-15.2,14,3.6,-13.1,,,,,,,Arrow-sized
Ruby,26EK11888-11-84,26EK11888,A,"SS 2, 000-005",Late Archaic/Terminal Prehistoric (Locus A),1,0.2,Cryptocrystalline silicate,Proximal fragment,-6.4,-6.4,-10.8,-1.7,11,,,,,,,Arrow-sized
Ruby,26EK11888-11-127,26EK11888,A,"SS 6, 000-005",Late Archaic/Terminal Prehistoric (Locus A),1,2.2,Obsidian,Nearly complete,-32.8,-32.8,-15,4.8,-4.2,-4.7,94,117,,-2.3,"asymmetrical, ugly",Arrow-sized
Ruby,26EK12309-11-33,26EK12309,-,"SS 6, 000-005",Non-component,1,2.3,Cryptocrystalline silicate,Nearly complete,-28.1,-26,-19.5,4.6,-18,9.2,157,186,,-9,,Northern Side-notched
Ruby,26EK11888-11-134,26EK11888,A,"SS 6, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,0.5,Cryptocrystalline silicate,Margin fragment,-27.3,,-6.7,-2.9,,,,,,,,Small Stemmed
Ruby,26EK11888-11-147,26EK11888,A,"SS 7, 000-005",Late Archaic/Terminal Prehistoric (Locus A),1,0.3,Cryptocrystalline silicate,Whole,16.1,16.1,10.7,2.2,10.3,,,,15,,,Cottonwood
Ruby,26EK11888-11-146,26EK11888,A,"SS 7, 000-005",Late Archaic/Terminal Prehistoric (Locus A),1,0.4,Cryptocrystalline silicate,Nearly complete,-19.7,18.2,-9.2,2.6,-7.9,7,161,202,,-6.4,,Desert Side-notched
Ruby,26EK11888-11-157,26EK11888,A,"SS 7, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,0.3,Cryptocrystalline silicate,Proximal fragment,-12.4,-11,10.1,3.1,,,,,,,,Cottonwood
Ruby,26EK11888-11-158,26EK11888,A,"SS 7, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,0.3,Cryptocrystalline silicate,Proximal fragment,-14.3,-12.1,-9.8,1.6,,,,,,,,Cottonwood
Ruby,26EK11888-11-159,26EK11888,A,"SS 7, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,0.5,Cryptocrystalline silicate,Proximal fragment,-13.1,-12.5,11.1,2.7,11.1,,,,,,,Cottonwood
Ruby,26EK11888-11-185,26EK11888,A,"SS 7, 010-015",Late Archaic/Terminal Prehistoric (Locus A),1,0.5,Cryptocrystalline silicate,Proximal fragment,-17.4,-15.4,-12.8,2.4,-12.6,,,,,,,Indeterminate
Ruby,26EK11888-11-226,26EK11888,A,"SS 8, 010-015",Late Archaic/Terminal Prehistoric (Locus A),1,0.3,Cryptocrystalline silicate,Nearly complete,-16.4,14.1,8.7,2.1,-6.4,4.8,151,203,,-4.6,,Desert Side-notched
Ruby,26EK11888-11-161,26EK11888,A,"SS 7, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,0.1,Cryptocrystalline silicate,Proximal fragment,-6.2,-6.2,-7.3,-3,-7.3,,107,,,-6.2,base only,Rosegate?
Ruby,26EK11888-11-162,26EK11888,A,"SS 7, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,0.2,Cryptocrystalline silicate,Margin fragment,-17.3,-17.3,-4.7,-2.5,,,,,,,,Indeterminate
Ruby,26EK11888-11-227,26EK11888,A,"SS 8, 010-015",Late Archaic/Terminal Prehistoric (Locus A),1,0.1,Cryptocrystalline silicate,Proximal fragment,-5.6,-5.6,-7.8,-1.8,7.5,,,,,-5.6,,Arrow-sized
Ruby,26EK11888-11-271,26EK11888,A,"SS 10, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,0.2,Obsidian,Proximal fragment,-8.1,-7.2,-8.6,-2.4,-8.6,5,156,199,,3.6,PSA high,Rosegate?
Ruby,26EK11888-11-273,26EK11888,A,"SS 10, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,0.6,Cryptocrystalline silicate,Proximal fragment,-16.5,-15.9,-12.1,2.5,-9.5,,,,,,,Cottonwood
Ruby,26EK11888-11-274,26EK11888,A,"SS 10, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,0.3,Cryptocrystalline silicate,Margin fragment,-20.1,,-6.6,-2.2,,,,,,,,Indeterminate
Ruby,26EK11888-11-285,26EK11888,A,"SS 10, 015-020",Late Archaic/Terminal Prehistoric (Locus A),1,0.7,Cryptocrystalline silicate,Proximal fragment,-15.5,-14.8,-14.2,2.9,7,5.9,111,199,,4.2,,Rosegate
Ruby,26EK11888-11-228,26EK11888,A,"SS 8, 010-015",Late Archaic/Terminal Prehistoric (Locus A),1,0.8,Cryptocrystalline silicate,Proximal fragment,-12.9,-11.4,19.3,3.4,-3.7,5.9,105,123,,4.2,,Rosegate
Ruby,26EK11888-11-229,26EK11888,A,"SS 8, 010-015",Late Archaic/Terminal Prehistoric (Locus A),1,1.2,Cryptocrystalline silicate,Proximal fragment,-19.9,-18.6,-14.2,4.2,-8.9,-7.5,118,,,-6.3,,Indeterminate
Ruby,26EK11888-11-286,26EK11888,A,"SS 10, 015-020",Late Archaic/Terminal Prehistoric (Locus A),1,0.4,Cryptocrystalline silicate,Nearly complete,-17.4,-14.9,9.2,2.4,-6.7,5.3,151,173,,-4,tiny,Desert Side-notched
Ruby,26EK11888-11-288,26EK11888,A,"SS 10, 015-020",Late Archaic/Terminal Prehistoric (Locus A),1,1.1,Cryptocrystalline silicate,Proximal fragment,-20.4,-20,12.5,-4,11.5,,,,,,,Indeterminate
Ruby,26EK11833-11-79,26EK11833,NL,"SS 22, 000-005",Middle Archaic,1,4.7,Cryptocrystalline silicate,Whole,35.9,35.8,26.2,5.4,14.8,14.3,113,163,,7.4,,Elko
Ruby,26EK11833-11-80,26EK11833,NL,"SS 22, 000-005",Middle Archaic,1,2.3,Cryptocrystalline silicate,Nearly complete,-35,-34.5,-18.5,4.1,13.6,10.2,133,164,,8.8,,Elko
Ruby,26EK12134-11-53,26EK12134,B,"SP 9, 000-010",Non-component,1,1.5,Cryptocrystalline silicate,Proximal fragment,-19,-17.6,-19.9,4.3,12.1,8.4,131,152,,7,bifurcated base,Elko
Ruby,26EK12134-11-81,26EK12134,B,"SS 4, 000-005",Non-component,1,3.4,Cryptocrystalline silicate,Nearly complete,-33.6,-32.7,-22,4.8,18.3,14.2,132,214,,8.4,,Elko
Ruby,26EK11833-11-81,26EK11833,NL,"SS 22, 000-005",Middle Archaic,1,1.4,Cryptocrystalline silicate,Proximal fragment,-19.1,-17.1,-20.6,4.4,13.1,9.9,124,142,,8.3,,Elko
Ruby,26EK4983-11-26,26EK4983,C1,"CU 1, 030-040",Middle Archaic (C1),1,4.1,Obsidian,Whole,42.9,39.9,22.3,5.1,12.2,13.4,91,193,,10,nice,Gatecliff
Ruby,26EK4983-11-48,26EK4983,C1,"CU 3, 000-010",Middle Archaic (C1),1,1.3,Obsidian,Half,-30.3,-30.1,-11.7,4.2,,6.6,,143,,,,Indeterminate
Ruby,26EK4983-11-20,26EK4983,C1,"CU 1, 020-030",Middle Archaic (C1),1,1.1,Obsidian,Nearly complete,22.7,22.7,-12.3,4.3,-11.3,,,,,,,Indeterminate
Ruby,26EK4983-11-64,26EK4983,C1,"CU 3, 030-040",Middle Archaic (C1),1,0.3,Cryptocrystalline silicate,Proximal fragment,21.1,20.8,-15.3,4,-8.5,6.4,150,194,,6,,Arrow-sized
Ruby,26EK4983-11-78,26EK4983,C1,"CU 4, 020-030",Middle Archaic (C1),1,0.9,Obsidian,Nearly complete,-9.1,-7.6,-8.5,3.2,8.1,,,,,,"~Should be able to get NW. PSA, DSA also",Rosegate
Ruby,26EK11833-11-88,26EK11833,NL,"SS 22, 005-010",Middle Archaic,1,0.6,Cryptocrystalline silicate,Proximal fragment,-13,-10,-14.2,3.2,12.3,12.2,123,223,,9.6,,Dart-sized
Ruby,26EK4983-11-138,26EK4983,C1,"CU 7, 030-040",Middle Archaic (C1),1,0.8,Obsidian,Nearly complete,-16.7,-16.1,17.4,3.3,14.3,10.5,128,149,,6.9,,Elko
Ruby,26EK4983-11-118,26EK4983,C1,"CU 6, 040-050",Middle Archaic (C1),1,1.5,Obsidian,Nearly complete,-19.5,-17.4,-19.3,3.7,-14.7,-14,128,145,,5.4,unfinished,Elko?
Ruby,26EK4983-11-122,26EK4983,C1,"CU 7, 000-010",Middle Archaic (C1),1,2.9,Obsidian,Proximal fragment,-21.8,-19.7,20.2,6.8,11.3,14,91,221,,11,,Gatecliff
Ruby,26EK4983-11-168,26EK4983,C1,"CU 8, 040-050",Middle Archaic (C1),1,1.6,Cryptocrystalline silicate,Nearly complete,31.3,31.2,-17.3,3.5,-11.2,10.2,112,142,,5.1,asymmetrical,Elko?
Ruby,26EK4983-11-186,26EK4983,C1,"CU 9, 030-040",Middle Archaic (C1),1,0.2,Obsidian,Proximal fragment,-7.5,-5,-11.5,-3,5,,,,,-7.5,,Indeterminate
Ruby,26EK4983-11-199,26EK4983,C1,"CU 10, 010-020",Middle Archaic (C1),1,1.1,Obsidian,Nearly complete,26,26,14.8,3.9,-8,6.9,110,161,,5.8,,Rosegate
Ruby,26EK4983-11-123,26EK4983,C1,"CU 7, 000-010",Middle Archaic (C1),1,0.5,Cryptocrystalline silicate,Proximal fragment,-9,-7.6,-14.1,-3.8,-14.1,,,,,-9,,Dart-sized
Ruby,26EK5139-11-29,26EK5139,PC,Artifact 5,Early Archaic (Locus PC),1,1.7,Obsidian,Nearly complete,-29.1,-26,13.3,3.9,,,,,,,,Arrow-sized
Ruby,26EK4983-11-172,26EK4983,C1,"CU 9, 000-010",Middle Archaic (C1),1,0.5,Cryptocrystalline silicate,Proximal fragment,-11.2,-9.7,-14.9,4.3,9.8,7.5,119,198,,7.6,DSA is high.  Gatecliff-like with bifurcated base,Elko?
Ruby,26EK4983-11-208,26EK4983,C1,"CU 10, 030-040",Middle Archaic (C1),1,2.2,Obsidian,Nearly complete,27.5,27.3,-21.4,5.5,-9.6,10.2,129,187,,9.5,asymmetrical,Dart-sized
Ruby,26EK12394-11-58,26EK12394,C4,Artifact 13,Non-component,1,8.5,Cryptocrystalline silicate,Proximal fragment,-60.2,-59.9,20,7.2,11.4,,,,,,,Great Basin Stemmed?
Ruby,26EK3959-11-1,26EK3959,NL,Artifact 1,Non-component,1,3.1,Obsidian,Medial fragment,-22.4,-22,-22.5,5.1,,11.3,,160,,,,Dart-sized
Ruby,26EK4983-11-179,26EK4983,C1,"CU 9, 010-020",Middle Archaic (C1),1,1.3,Cryptocrystalline silicate,Nearly complete,-19.2,-18.7,-14.9,3.9,-9.5,9.6,112,175,,6.1,,Elko
Ruby,26EK3959-11-3,26EK3959,1,Artifact 3,Terminal Prehistoric (Locus 1),1,0.8,Obsidian,Whole,22.5,20.1,13.8,3.4,13.3,11.3,170,227,,7.3,DSA high,Elko?
Ruby,26EK4983-11-163,26EK4983,C1,"CU 8, 030-040",Middle Archaic (C1),1,0.5,Obsidian,Proximal fragment,-9.5,-9.1,-12.9,3.9,12.9,10.5,139,165,,-7.9,Base only,Elko?
Ruby,26EK4983-11-209,26EK4983,C1,"CU 10, 030-040",Middle Archaic (C1),1,0.4,Obsidian,Proximal fragment,-10.5,-9.3,-12.8,3,3.8,6.5,126,,,-10.5,,Arrow-sized
Ruby,26EK4983-11-236,26EK4983,C1,"CU 12, 000-010",Middle Archaic (C1),1,1.8,Obsidian,Nearly complete,24.8,24.7,19.2,4.4,12.5,10.2,120,173,,6.9,,Elko
Ruby,26EK3959-11-4,26EK3959,36,Artifact 4,Middle Archaic (Locus 36),1,10.2,Obsidian,Nearly complete,51.9,51.8,29.6,7.5,-12.8,16.8,113,164,,11,Large,Elko
Ruby,26EK3959-11-13,26EK3959,36,Artifact 13,Middle Archaic (Locus 36),1,1.9,Obsidian,Nearly complete,25.5,23.5,-14.6,4.8,10.3,12.7,88,,,10.3,no DSA,Gatecliff?
Ruby,26EK3959-11-14,26EK3959,36,Artifact 14,Middle Archaic (Locus 36),1,3.1,Obsidian,Proximal fragment,-31.1,-30,-17,5.4,-11.3,-11.5,111,209,,-7.8,,Dart-sized
Ruby,26EK11888-11-272,26EK11888,A,"SS 10, 005-010",Late Archaic/Terminal Prehistoric (Locus A),1,0.4,Cryptocrystalline silicate,Proximal fragment,-11.8,-8.8,-14,3,7.5,7.4,108,145,,6.4,,Rosegate
Ruby,26EK3959-11-5,26EK3959,36,Artifact 5,Middle Archaic (Locus 36),1,1.6,Cryptocrystalline silicate,Nearly complete,-28.4,-22.1,17,3.7,16.6,8.7,164,194,,11.3,Nice,Desert Side-notched
Ruby,26EK11808-11-539,26EK11808,B,"CU 15, 000-010",Non-component,1,0.2,Cryptocrystalline silicate,Margin fragment,-5.6,-3.4,-14.3,-2,-14.3,,154,,,-5.6,,Indeterminate
Ruby,26EK4983-11-237,26EK4983,C1,"CU 12, 000-010",Middle Archaic (C1),1,2.1,Cryptocrystalline silicate,Proximal fragment,-16.5,-15.4,-29,3.7,12.6,-16.7,92,165,,-8.1,"asymmetrical, Gatecliff-like",Dart-sized
HughesAMNH,1-18799,Ch-13,,,,1,1.2,Obsidian,,28,27.5,21.7,2.9,13,10.4,120,150,,,,Elko
HughesAMNH,1-18955,Ch-13,,,,1,1.5,Obsidian,,27.7,27.7,20.6,3.5,11.2,7.8,120,140,,,,Elko
HughesAMNH,1-18864f,Ch-13,,,,1,108,Obsidian,,30.7,30,17.4,3.7,11.1,10,120,150,,,,Elko
HughesAMNH,1-65607,Ch-15,,,,1,1.3,Obsidian,,26.8,25.9,21,3.8,12.5,7.5,125,140,,,,Elko
HughesAMNH,1-66234,Ch-15,,,,1,1.3,Obsidian,,25.4,23.6,18.5,3.8,12.8,8.9,120,160,,,,Elko
HughesAMNH,1-65616,Ch-15,,,,1,1.3,Obsidian,,31,30,20.1,4,11.3,6.8,130,160,,,,Elko
HughesAMNH,1-65706.16,Ch-15,,,,1,1.4,Obsidian,,25.5,25.5,13.7,4.2,9.5,8,120,210,,,,Elko
HughesAMNH,1-46042,Pe-66,,,,1,2.1,Obsidian,,31.9,31.9,20.2,4.3,9.8,9.5,110,140,,,,Elko
HughesAMNH,1-18739,Ch-13,,,,1,1.6,Obsidian,,26.5,25.6,15.5,4.5,10.2,8.6,140,170,,,,Elko
HughesAMNH,1-18853,Ch-13,,,,1,2.5,Obsidian,,38.4,,20,4.5,11.4,9.1,110,130,,,,Elko
HughesAMNH,1-18865a,Ch-13,,,,1,2.6,Obsidian,,32,32,21.4,4.5,13.6,12.6,110,140,,,,Elko
HughesAMNH,1-18872,Ch-13,,,,1,2.4,Obsidian,,30,27,23,4.5,,12,120,180,,,,Elko
HughesAMNH,1-46040,Pe-66,,,,1,1.9,Obsidian,,29,28.5,21,4.5,9.5,8.5,100,190,,,,Elko
HughesAMNH,2-27792,Pe-5,,,,1,1.6,Obsidian,,25,24,22,4.5,15,,140,180,,,,Elko
HughesAMNH,1-17467,Ch-14,,,,1,2.8,Obsidian,,48,47.5,21,4.7,15,8.3,120,130,,,,Elko
HughesAMNH,1-65605,Ch-15,,,,1,3.4,Obsidian,,51.8,51.2,20.1,4.7,14,9.5,135,150,,,,Elko
HughesAMNH,2-28057,Pe-5,,,,1,1.5,Obsidian,,,,22.3,4.8,13.5,11.7,110,170,,,,Elko
HughesAMNH,14-1-12,Pe-7,,,,1,1.8,Obsidian,,30,30,17.5,5,7.5,6.6,100,160,,,,Elko
HughesAMNH,2-39351,Ch-18,,,,1,2.2,Obsidian,,29.5,29.5,26,5,8.5,10.2,105,120,,,,Elko
HughesAMNH,1-65525,Ch-15,,,,1,3.5,Obsidian,,41,41,18.3,5.2,14.4,9.5,140,185,,,,Elko
HughesAMNH,1-18609b,Ch-7,,,,1,2.4,Obsidian,,31,31,18,5.3,15.1,11.2,120,185,,,,Elko
HughesAMNH,1-65311,Ch-15,,,,1,1.8,Obsidian,,26,26,14.6,5.3,11,9,120,175,,,,Elko
HughesAMNH,1-65580,Ch-15,,,,1,2.4,Obsidian,,38.1,37.4,13,5.6,13,7.7,130,210,,,,Elko
HughesAMNH,14-1-?,Pe-7,,,,1,4,Obsidian,,42,42,20.3,5.9,14.4,12.1,100,160,,,,Elko
HughesAMNH,1-65250,Ch-15,,,,1,3.9,Obsidian,,38,35.8,19,6,18.5,12.8,160,200,,,,Elko
HughesAMNH,14-1-129,Pe-7,,,,1,3.2,Obsidian,,24.5,23.6,22,6.3,14.4,15,100,200,,,,Elko
HughesAMNH,1-18891,Ch-13,,,,1,4.9,Obsidian,,41.5,39.8,29.4,7,,11.5,140,160,,,,Elko
HughesAMNH,1-18865u,Ch-13,,,,1,1.3,Obsidian,,32,31,20.5,2.7,11.5,9.6,140,160,,,,Elko
HughesAMNH,1-18876,Ch-13,,,,1,1.3,Obsidian,,32.2,28,22,3.5,12,9.5,115,170,,,,Elko
HughesAMNH,1-65566,Ch-15,,,,1,3.6,Obsidian,,41,37,23.5,4,18.4,15.3,110,160,,,,Elko
HughesAMNH,2-27793,Pe-5,,,,1,1.5,Obsidian,,,,24.4,4,14.3,10.8,130,160,,,,Elko
HughesAMNH,1-65706.17,Ch-15,,,,1,1.3,Obsidian,,29.3,27.5,12.3,4.2,8.6,7.1,105,200,,,,Elko
HughesAMNH,1-18873,Ch-13,,,,1,1.8,Obsidian,,31.4,27.5,21.5,4.3,15.6,11.5,120,190,,,,Elko
HughesAMNH,1-65263,Ch-15,,,,1,2.1,Obsidian,,37.2,31.8,21,4.3,20,13.1,170,190,,,,Elko
HughesAMNH,1-18864k,Ch-13,,,,1,2.1,Obsidian,,29.8,28.1,22,4.5,12.8,9.1,120,160,,,,Elko
HughesAMNH,1-18878,Ch-13,,,,1,3,Obsidian,,34.6,29,25.2,4.5,23.9,20.1,120,190,,,,Elko
HughesAMNH,1-18933g,Ch-13,,,,1,3.7,Obsidian,,33.4,26.4,21.8,4.5,18.2,16.5,130,210,,,,Elko
HughesAMNH,1-18887,Ch-13,,,,1,2.8,Obsidian,,36.3,33.4,17.9,4.6,17.7,12.7,130,180,,,,Elko
HughesAMNH,1-66278,Pe-13,,,,1,2.9,Obsidian,,32,29,24.3,4.6,17,14.6,125,135,,,,Elko
HughesAMNH,1-17465,Ch-14,,,,1,3.6,Obsidian,,44,39.4,26.5,4.7,18.8,11.8,135,140,,,,Elko
HughesAMNH,1-18899,Ch-13,,,,1,4.9,Obsidian,,47.8,44.9,31.6,4.7,19.9,14.9,125,140,,,,Elko
HughesAMNH,13/4777.4,Ch-18,,,,1,3.7,Obsidian,,39.9,37.4,21.6,4.7,18.2,12.9,140,180,,,,Elko
HughesAMNH,1-18968,Ch-13,,,,1,2.3,Obsidian,,30,28,20,4.8,17.6,9.9,130,190,,,,Elko
HughesAMNH,1-65570,Ch-15,,,,1,3.8,Obsidian,,43.1,39.2,23.1,4.8,19.8,6.8,110,200,,,,Elko
HughesAMNH,2-27934,Pe-5,,,,1,1.1,Obsidian,,,,6.2,4.8,11.8,10.7,120,190,,,,Elko
HughesAMNH,2-28017,Pe-5,,,,1,2.7,Obsidian,,35,32,21.1,4.8,17.5,12.3,120,170,,,,Elko
HughesAMNH,1-65641,Ch-15,,,,1,2,Obsidian,,30,28.2,19.4,4.9,9.1,8,105,160,,,,Elko
HughesAMNH,1-65536,Ch-15,,,,1,3.2,Obsidian,,31.1,26.3,24.3,5,19.8,18.2,120,180,,,,Elko
HughesAMNH,1-65572,Ch-15,,,,1,2.1,Obsidian,,30,28,16.3,5,16.3,12,130,250,,,,Elko
HughesAMNH,2-47962,Ch-18,,,,1,4.4,Obsidian,,43,40,22.2,5,15,12.5,120,185,,,,Elko
HughesAMNH,1-19207,Ch-18,,,,1,4.2,Obsidian,,50.5,47,29,5.1,16.3,13.3,110,140,,,,Elko
HughesAMNH,1-65252,Ch-15,,,,1,4.8,Obsidian,,55,49.5,19.8,5.1,25.8,16,135,220,,,,Elko
HughesAMNH,1-65567,Ch-15,,,,1,3.4,Obsidian,,42.3,36.3,20.4,5.1,19.6,15.2,100,210,,,,Elko
HughesAMNH,2-27910,Pe-5,,,,1,2.8,Obsidian,,30.9,28.1,19.6,5.1,17.5,13.7,130,210,,,,Elko
HughesAMNH,1-44452,Ch-35,,,,1,2.7,Obsidian,,34.8,30.2,23.4,5.2,18.8,15,140,175,,,,Elko
HughesAMNH,NSM 196,Ch-13,,,,1,4.5,Obsidian,,33.2,30.1,28,5.2,20.6,19.7,110,165,,,,Elko
HughesAMNH,1-18900d,Ch-13,,,,1,2.1,Obsidian,,30,28,25,5.3,17.1,14.1,120,165,,,,Elko
HughesAMNH,1-65537,Ch-15,,,,1,3,Obsidian,,34.5,28,23.4,5.3,21,17.2,120,220,,,,Elko
HughesAMNH,1-18865b,Ch-13,,,,1,3.6,Obsidian,,32.5,29.6,24.8,5.5,6.9,14.6,120,190,,,,Elko
HughesAMNH,2-39717,Pe-69,,,,1,3,Obsidian,,32,27,25.8,5.5,22.7,16.5,150,170,,,,Elko
HughesAMNH,1-18900e,Ch-13,,,,1,2.9,Obsidian,,40,36,28.6,5.6,7.6,15.4,120,170,,,,Elko
HughesAMNH,2-27918,Pe-5,,,,1,3.8,Obsidian,,37.8,35.2,22.5,5.6,12.1,8.5,120,160,,,,Elko
HughesAMNH,2-39354,Ch-18,,,,1,3,Obsidian,,35.5,31.5,21.7,5.7,18.5,14.1,120,160,,,,Elko
HughesAMNH,1-65631,Ch-15,,,,1,6.4,Obsidian,,64.4,60,28.3,5.8,20.8,12.7,130,140,,,,Elko
HughesAMNH,1-18895,Ch-13,,,,1,4.3,Obsidian,,47.4,43.3,23,5.9,17,12.6,125,150,,,,Elko
HughesAMNH,1-17466,Ch-14,,,,1,3.9,Obsidian,,45,39,30.4,6,30.4,20.9,155,225,,,,Elko
HughesAMNH,1-65533,Ch-15,,,,1,6.5,Obsidian,,47.3,39.2,29.5,6.2,22,16.9,100,170,,,,Elko
HughesAMNH,1-65535,Ch-15,,,,1,4.6,Obsidian,,32.5,27.8,24.7,6.2,22.6,19.7,120,200,,,,Elko
HughesAMNH,1-18897,Ch-13,,,,1,5.8,Obsidian,,48.4,43,27.3,6.3,,19.8,150,180,,,,Elko
HughesAMNH,1-18933f,Ch-13,,,,1,3.4,Obsidian,,30,29,21.6,6.3,19,15.2,130,170,,,,Elko
HughesAMNH,1-18888,Ch-13,,,,1,4.5,Obsidian,,36.5,29.8,24,6.6,23.1,18.1,120,190,,,,Elko
HughesAMNH,1-18970a,Ch-13,,,,1,3.6,Obsidian,,30.4,26.6,17.8,6.8,14.8,13.4,120,150,,,,Elko
HughesAMNH,1-19206,Ch-18,,,,1,6.5,Obsidian,,50.5,44.7,25.5,6.8,20,15.4,110,160,,,,Elko
HughesAMNH,1-18881,Ch-13,,,,1,3.6,Obsidian,,42.4,37.5,23.2,6.9,20.5,5.6,120,160,,,,Elko
