CatID,ACC,Site,CAT,Locus,ProvString,Component,Description,Ct,Wt,MtlString,CndString,ML,AL,MW,MTH,BW,NW,PSA,DSA,MXWP,STL,Comments,PointType,Analyst,Complete,Notched,Serrated,EdgeGround,BasalThinned,Reworked
16366,26WA8704-11,26WA8704,44,NL,Artifact 44,Non-component,PROJECTILE POINT,1,3.7,Obsidian,Nearly complete,40.1,36.4,14.5,5.9,14.1,,,,32,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9950,26WA8611-11,26WA8611,12,NL,Artifact 12,Non-component,PROJECTILE POINT,1,2.17,Obsidian,Proximal fragment,19.9,16,22,5.3,18.6,14.6,138,,,12,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10139,26WA8611-11,26WA8611,62,F,"SS 5, 000-005",Terminal Prehistoric (Locus F),PROJECTILE POINT,1,0.37,Obsidian,Nearly complete,20,17.9,10.2,2.5,6,7.8,173,213,,6.9,,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11933,26WA8611-11,26WA8611,114,F,"CU 4, 000-010",Terminal Prehistoric (Locus F),PROJECTILE POINT,1,0.67,Cryptocrystalline silicate,Nearly complete,19.4,17.8,11.2,3,11.6,,,,,,,Cottonwood,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33410,26WA8611-11,26WA8611,123,B/C/D,Artifact 19,Paleoarchaic (Locus B/C/D),PROJECTILE POINT,1,3.9,Obsidian,Proximal fragment,30.7,29.3,22,5.3,13.3,14.6,106,,,11.2,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8058,26WA9040-11,26WA9040,1,NL,Artifact 1,Non-component,PROJECTILE POINT,1,1.6,Obsidian,Nearly complete,31,29.9,12.8,3.9,10.4,,,,,,,Humboldt?,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8059,26WA9040-11,26WA9040,2,NL,Artifact 2,Non-component,PROJECTILE POINT,1,3.7,Obsidian,Whole,42.5,38.2,19.5,5,11.5,,,,65,,odd; reworked? Could measure PSA,Other Dart,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8063,26WA9040-11,26WA9040,6,NL,Artifact 6,Non-component,PROJECTILE POINT,1,3.7,Obsidian,Proximal fragment,29.4,24.9,29.2,5.3,16.1,13.6,106,187,,9.3,could redo DSA,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8085,26WA9040-11,26WA9040,28,A,"SS 5, 000-005",Non-component,PROJECTILE POINT,1,3,Obsidian,Proximal fragment,23,19.2,20.5,6.5,13.4,,,,69,,reworked,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9116,26WA8777-11,26WA8777,1,C,Artifact 1,Non-component,PROJECTILE POINT,1,0.8,Obsidian,Proximal fragment,12.8,11.3,21.7,4.2,21.5,7.6,153,,,12.8,,Northern Side-notched?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9139,26WA8777-11,26WA8777,3,E,Artifact 3,Non-component,PROJECTILE POINT,1,1.4,Obsidian,Proximal fragment,21.3,20.9,16.3,4.6,5.4,6.4,99,121,,4.8,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9140,26WA8777-11,26WA8777,4,E,Artifact 4,Non-component,PROJECTILE POINT,1,4.7,Obsidian,Nearly complete,40.2,38.2,25.7,6.4,24.9,13.8,177,227,,10.3,,Northern Side-notched?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9169,26WA8777-11,26WA8777,11,C,Artifact 11,Non-component,PROJECTILE POINT,1,0.9,Obsidian,Proximal fragment,14.4,12.1,20.7,3.4,8.7,7.1,112,124,,5.7,split stem,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9181,26WA8777-11,26WA8777,16,NL,Artifact 16,Non-component,PROJECTILE POINT,1,3.3,Obsidian,Proximal fragment,31,27.5,20.2,5.8,15.5,12.5,106,161,,9.2,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9186,26WA8777-11,26WA8777,19,A,Artifact 19,Paleoarchaic (Locus A),PROJECTILE POINT,1,3,Obsidian,Distal fragment,31.3,30.8,24.3,5.2,7.8,12.2,,150,,4.8,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9199,26WA8777-11,26WA8777,23,A,Artifact 23,Paleoarchaic (Locus A),PROJECTILE POINT,1,2.8,Obsidian,Proximal fragment,28.6,26.4,16.8,5.4,13,,,,,,asymmetrical,Humboldt?,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9203,26WA8777-11,26WA8777,25,A,Artifact 25,Paleoarchaic (Locus A),PROJECTILE POINT,1,2.2,Obsidian,Distal fragment,26.6,26.4,17.5,4.8,,10.4,,159,,,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9219,26WA8777-11,26WA8777,30,D,Artifact 30,Non-component,PROJECTILE POINT,1,2.7,Obsidian,Medial fragment,26.5,25.8,21.4,4.5,,7.6,85,143,,,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9226,26WA8777-11,26WA8777,33,NL,Artifact 33,Non-component,PROJECTILE POINT,1,0.5,Obsidian,Whole,20,18.7,12.3,2.6,6.6,6.5,109,152,,3.9,split stem,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9232,26WA8777-11,26WA8777,36,A,Artifact 36,Paleoarchaic (Locus A),PROJECTILE POINT,1,4,Obsidian,Whole,36.6,35.4,15.8,7.2,14.2,,,,45,,shouldered?,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9241,26WA8777-11,26WA8777,41,A,Artifact 41,Paleoarchaic (Locus A),PROJECTILE POINT,1,2.5,Obsidian,Proximal fragment,27.8,13.7,17.3,6.1,17.3,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9262,26WA8777-11,26WA8777,54,A,Artifact 54,Paleoarchaic (Locus A),PROJECTILE POINT,1,1.7,Obsidian,Proximal fragment,19.4,14.7,17.1,5.7,2.9,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9283,26WA8777-11,26WA8777,59,A,Artifact 59,Paleoarchaic (Locus A),PROJECTILE POINT,1,1.2,Obsidian,Proximal fragment,17.6,12.1,15.9,4.6,5.4,5.3,133,214,,5.4,orientation?,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9289,26WA8777-11,26WA8777,64,A,Artifact 64,Paleoarchaic (Locus A),PROJECTILE POINT,1,9,Obsidian,Proximal fragment,42.9,41.5,28.3,6.4,16.7,15.3,117,205,,11.8,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9300,26WA8777-11,26WA8777,72,A,Artifact 72,Paleoarchaic (Locus A),PROJECTILE POINT,1,0.9,Obsidian,Proximal fragment,10.1,8.8,15.4,5.2,16.4,,,,,,,Indeterminate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9302,26WA8777-11,26WA8777,74,A,Artifact 74,Paleoarchaic (Locus A),PROJECTILE POINT,1,0.8,Obsidian,Nearly complete,18.8,16.7,13.4,3.6,11.6,8.2,130,189,,7,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9305,26WA8777-11,26WA8777,77,A,Artifact 77,Paleoarchaic (Locus A),PROJECTILE POINT,1,1.3,Obsidian,Medial fragment,13.5,12,22.9,4,,12.6,,150,,4,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9313,26WA8777-11,26WA8777,83,A,Artifact 83,Paleoarchaic (Locus A),PROJECTILE POINT,1,1.4,Obsidian,Proximal fragment,18.1,14.3,17,4.2,10,,,,,,Deeply indented,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9320,26WA8777-11,26WA8777,87,A,Artifact 87,Paleoarchaic (Locus A),PROJECTILE POINT,1,4.2,Obsidian,Proximal fragment,30.1,25.8,23.1,7.1,16.3,12.9,119,192,,14.1,Gatecliff-like,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9344,26WA8777-11,26WA8777,102,E,Artifact 102,Non-component,PROJECTILE POINT,1,1.2,Obsidian,Medial fragment,19.1,18.7,16,3.9,11.1,10.9,91,170,,2,PSA rule,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9352,26WA8777-11,26WA8777,109,E,Artifact 109,Non-component,PROJECTILE POINT,1,2.7,Obsidian,Proximal fragment,26.5,18.9,22.3,4.8,17.9,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9356,26WA8777-11,26WA8777,111,E,Artifact 111,Non-component,PROJECTILE POINT,1,2.3,Obsidian,Proximal fragment,26.1,22.2,18.6,5.7,6.6,11.7,126,201,,10.2,DSA ok,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9358,26WA8777-11,26WA8777,113,E,Artifact 113,Non-component,PROJECTILE POINT,1,1.4,Obsidian,Proximal fragment,22,19.6,17.8,4.6,9.4,9.3,132,190,,7,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9375,26WA8777-11,26WA8777,121,E,Artifact 121,Non-component,PROJECTILE POINT,1,2.7,Obsidian,Distal fragment,28,27.3,21.8,4.9,,11.2,,138,,,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9378,26WA8777-11,26WA8777,124,E,Artifact 124,Non-component,PROJECTILE POINT,1,4.3,Obsidian,Medial fragment,41.6,33.5,21.8,5,4.8,,,141,,,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9383,26WA8777-11,26WA8777,129,E,Artifact 129,Non-component,PROJECTILE POINT,1,2.5,Obsidian,Proximal fragment,27.6,25.4,16.3,5.3,14.9,,,,39,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9385,26WA8777-11,26WA8777,131,E,Artifact 131,Non-component,PROJECTILE POINT,1,1,Obsidian,Proximal fragment,14,8.7,19.6,4.4,6.5,10.7,159,,,14,,Northern Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9386,26WA8777-11,26WA8777,132,E,Artifact 132,Non-component,PROJECTILE POINT,1,0.6,Obsidian,Proximal fragment,18.4,16.6,11.2,3.2,8.3,8.3,,,,5.5,,Arrow-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9387,26WA8777-11,26WA8777,133,E,Artifact 133,Non-component,PROJECTILE POINT,1,3.6,Obsidian,Whole,43.8,43.4,15.1,5.4,11.7,,,,37,,,Lanceolate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9388,26WA8777-11,26WA8777,134,E,Artifact 134,Non-component,PROJECTILE POINT,1,0.7,Obsidian,Whole,23.5,22.7,11.2,3,6.5,6.5,89,209,,4.8,Mini Gatecliff,Small Stemmed,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9389,26WA8777-11,26WA8777,135,E,Artifact 135,Non-component,PROJECTILE POINT,1,3.7,Obsidian,Medial fragment,30.9,30.5,21.2,5.2,13.2,14.2,159,187,,10.7,base incomplete,Northern Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9400,26WA8777-11,26WA8777,146,E,Artifact 146,Non-component,PROJECTILE POINT,1,0.7,Obsidian,Nearly complete,23.2,22.4,12.1,3.3,4.8,6.5,98,223,,7.4,Mini Gatecliff,Small Stemmed,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9403,26WA8777-11,26WA8777,149,E,Artifact 149,Non-component,PROJECTILE POINT,1,1.6,Obsidian,Whole,34.6,34.4,17.2,2.8,7.7,6.5,101,139,,6.8,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9426,26WA8777-11,26WA8777,172,E,Artifact 172,Non-component,PROJECTILE POINT,1,4.8,Obsidian,Proximal fragment,36.3,32.3,19.5,6.9,14.1,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9427,26WA8777-11,26WA8777,173,E,Artifact 173,Non-component,PROJECTILE POINT,1,0.7,Obsidian,Proximal fragment,16.2,15.4,13.7,3.2,9.2,7.4,112,129,,5.1,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9428,26WA8777-11,26WA8777,174,E,Artifact 174,Non-component,PROJECTILE POINT,1,3.5,Obsidian,Nearly complete,35.1,29.8,23.4,5.3,15.9,12.7,109,155,,10.8,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9841,26WA8777-11,26WA8777,326,C,"SS C5, 000-005",Non-component,PROJECTILE POINT,1,1.4,Obsidian,Proximal fragment,25,20.3,16.2,4,6.4,6.5,155,158,,8.8,,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9911,26WA8777-11,26WA8777,340,C,"SS C8, 000-005",Non-component,PROJECTILE POINT,1,3.4,Obsidian,Medial fragment,24.7,21,23.2,5.9,,10.2,,144,,,no PSA,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10005,26WA8777-11,26WA8777,365,D,"SS D4, 000-005",Non-component,PROJECTILE POINT,1,0.3,Obsidian,Proximal fragment,9.1,7.9,12.3,3.4,,8.5,,,,,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9433,26WA8777-11,26WA8777,179,E,Artifact 179,Non-component,PROJECTILE POINT,1,1.9,Obsidian,Proximal fragment,25.2,23.9,19.2,3.8,9.3,10,104,201,,7.5,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10221,26WA8777-11,26WA8777,437,E,"CU E3, 000-010",Non-component,PROJECTILE POINT,1,0.9,Obsidian,Proximal fragment,15.8,15.5,17.6,2.9,8.3,9.9,86,222,,6.9,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10340,26WA8777-11,26WA8777,454,E,"CU E4, 000-010",Non-component,PROJECTILE POINT,1,1.2,Obsidian,Proximal fragment,24.2,23.6,12.4,3.7,5.5,6.3,108,167,,4.5,no DSA; nw looks close to complete,Rosegate?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10482,26WA8777-11,26WA8777,514,E,"CU E7, 000-010",Non-component,PROJECTILE POINT,1,1.9,Obsidian,Nearly complete,26.8,23.1,18.6,4.8,18.1,12.9,135,,,9.7,deeply split stem; reworked; DSA ok,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10540,26WA8777-11,26WA8777,540,E,"CU E8, 000-010",Non-component,PROJECTILE POINT,1,1.3,Obsidian,Proximal fragment,20.8,19.3,15.4,4.3,15.2,8.8,147,220,,8.7,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
24763,26WA5086/5087-11,26WA5086/5087,152,E,Artifact 152,Non-component,PROJECTILE POINT,1,1.4,Obsidian,Proximal fragment,20,16.9,14.6,4.7,11.5,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24879,26WA5086/5087-11,26WA5086/5087,192,E,Artifact 192,Non-component,PROJECTILE POINT,1,1.7,Obsidian,Proximal fragment,24.3,20,17.1,4.7,5.9,10.9,110,167,,10.1,,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
27087,26WA5086/5087-11,26WA5086/5087,509,E,"CU 8, 010-020",Non-component,PROJECTILE POINT,1,0.5,Obsidian,Margin fragment,10.7,10.7,13.8,4.1,13.9,,,,,,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23597,26WA9036-11,26WA9036,8,NL,Artifact 8,Non-component,PROJECTILE POINT,1,4.6,Obsidian,Proximal fragment,37.8,35.5,20.8,6.6,6.8,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7826,26WA8605-11,26WA8605,11,D,"SS 1, 000-005",Early Archaic (Locus D),PROJECTILE POINT,1,2.9,Obsidian,Proximal fragment,27.6,21.2,25.3,5.2,5.7,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9405,26WA8777-11,26WA8777,151,E,Artifact 151,Non-component,PROJECTILE POINT,1,1.2,Obsidian,Proximal fragment,25.5,20.3,14,3.9,11.7,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8640,26WA8778-11,26WA8778,39,RS2,"CU 2, 010-020",Non-component,PROJECTILE POINT,1,3.78,Obsidian,Whole,54.1,51.7,14.7,5.2,12.2,,,,41,,nice,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8690,26WA8778-11,26WA8778,59,RS2,"CU 4, 000-010",Non-component,PROJECTILE POINT,1,0.92,Cryptocrystalline silicate,Proximal fragment,23,22.5,12.3,3.3,7.4,5.6,104,150,,6.8,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8730,26WA8778-11,26WA8778,72,RS2,"CU 5, 000-010",Non-component,PROJECTILE POINT,1,8.21,Cryptocrystalline silicate,Proximal fragment,43.3,41.9,25.8,6.6,18.4,18.3,106,207,,16.1,PSA ok,Great Basin Stemmed,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20648,26WA9052-11,26WA9052,20,A,Artifact 20,Non-component,PROJECTILE POINT,1,1.6,Obsidian,Proximal fragment,20.8,13.6,18.4,4.8,6.6,14.9,157,203,,13.5,,Northern Side-notched?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20684,26WA9052-11,26WA9052,32,A,Artifact 32,Non-component,PROJECTILE POINT,1,2.1,Obsidian,Proximal fragment,24.4,22.6,18,4.4,12,9.7,119,134,,8.4,asymmetrical,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20715,26WA9052-11,26WA9052,44,A,Artifact 44,Non-component,PROJECTILE POINT,1,1.8,Obsidian,Proximal fragment,20.2,18.1,22.7,4.8,7.5,9.4,113,140,,7.6,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20798,26WA9052-11,26WA9052,75,A,Artifact 76,Non-component,PROJECTILE POINT,1,4.1,Obsidian,Proximal fragment,33.9,31.9,26,5.3,9.1,11.4,111,126,,10.1,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20802,26WA9052-11,26WA9052,79,A,Artifact 80,Non-component,PROJECTILE POINT,1,2.9,Obsidian,Nearly complete,40.3,37.5,22,4.1,13.3,12.6,112,154,,9.2,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21033,26WA9052-11,26WA9052,155,B,"CU 1, 000-010",Early Archaic (Locus B),PROJECTILE POINT,1,0.1,Obsidian,Proximal fragment,5.8,4.3,9.8,2.6,8.9,6,138,,,5.8,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22356,26WA9052-11,26WA9052,246,A,"CU 5, 000-010",Middle Archaic (Locus A),PROJECTILE POINT,1,0.8,Obsidian,Proximal fragment,8.6,7,27.2,3.8,27.2,,151,,,8.6,Should be able to get partial NW,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22472,26WA9052-11,26WA9052,267,A,"CU 5, 010-020",Middle Archaic (Locus A),PROJECTILE POINT,1,1.8,Obsidian,Nearly complete,25.5,23.7,20.5,4.8,8.3,8.8,139,142,,8.8,giant Eastgate,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22473,26WA9052-11,26WA9052,268,A,"CU 5, 010-020",Middle Archaic (Locus A),PROJECTILE POINT,1,2.9,Obsidian,Proximal fragment,30.9,26.5,20.5,4.7,16.7,12.9,111,161,,11.3,deeply split,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20818,26WA9052-11,26WA9052,95,A,Artifact 96,Non-component,PROJECTILE POINT,1,2.2,Obsidian,Proximal fragment,21.4,21,17.6,6.1,11.5,8,134,201,,10.8,,Other Dart,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22360,26WA9052-11,26WA9052,247,A,"CU 5, 000-010",Middle Archaic (Locus A),PROJECTILE POINT,1,0.6,Obsidian,Medial fragment,12.5,11.1,15.1,3.2,,,,128,,,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23118,26WA9052-11,26WA9052,350,A,"CU 9, 010-020",Non-component,PROJECTILE POINT,1,2.1,Obsidian,Whole,32.5,29.8,15.5,4.5,14.2,,,,42,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23192,26WA9052-11,26WA9052,373,NL,"CU 10, 010-020",Non-component,PROJECTILE POINT,1,3.6,Obsidian,Medial fragment,30.2,27.4,26.2,5,,,,137,,,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23205,26WA9052-11,26WA9052,386,NL,"CU 10, 020-030",Non-component,PROJECTILE POINT,1,0.4,Obsidian,Proximal fragment,16.2,,13.2,2.6,,,187,,,16.2,no NW,Northern Side-notched?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6332,26HU5506-11,26HU5506,1,C1,Artifact 1,Middle Archaic (C1),PROJECTILE POINT,1,5.4,Obsidian,Medial fragment,33.5,33.2,22.2,6.1,10,10,99,171,,3.5,,Dart-sized,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
6337,26HU5506-11,26HU5506,4,C1,Artifact 4,Middle Archaic (C1),PROJECTILE POINT,1,2.7,Obsidian,Nearly complete,32.1,28.3,21.4,4.5,14.7,13,144,184,,8.8,DSA is high,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6340,26HU5506-11,26HU5506,5,C1,Artifact 5,Middle Archaic (C1),PROJECTILE POINT,1,1.6,Obsidian,Medial fragment,22.7,22.5,17.6,3.3,,7.3,,175,,,,Arrow-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6341,26HU5506-11,26HU5506,6,C1,Artifact 6,Middle Archaic (C1),PROJECTILE POINT,1,5.1,Cryptocrystalline silicate,Nearly complete,42.2,40.8,16.3,8,9.2,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6347,26HU5506-11,26HU5506,10,C1,Artifact 10,Middle Archaic (C1),PROJECTILE POINT,1,1.1,Obsidian,Proximal fragment,15.2,13.8,15.6,4.1,11.7,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6393,26HU5506-11,26HU5506,22,C1,"SS 2, 000-005",Middle Archaic (C1),PROJECTILE POINT,1,1.2,Cryptocrystalline silicate,Proximal fragment,17,15.2,19.1,3.6,9.9,9.7,109,130,,4.2,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6395,26HU5506-11,26HU5506,23,C1,"SS 2, 000-005",Middle Archaic (C1),PROJECTILE POINT,1,0.9,Cryptocrystalline silicate,Medial fragment,14.2,13.2,16.2,3.5,,6.3,102,148,,,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12764,26HU5095-11,26HU5095,9,A,Artifact 9,Early Archaic (Locus A),PROJECTILE POINT,1,0.74,Obsidian,Proximal fragment,16.7,16.2,10.9,4.7,7.4,7.3,107,227,,10.4,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12770,26HU5095-11,26HU5095,15,A,Artifact 15,Early Archaic (Locus A),PROJECTILE POINT,1,2.68,Obsidian,Proximal fragment,23.7,21.7,20.1,5.2,19.2,10.5,156,207,,12,,Northern Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12786,26HU5095-11,26HU5095,31,A,Artifact 31,Early Archaic (Locus A),PROJECTILE POINT,1,3.41,Obsidian,Proximal fragment,29.8,20.6,23.3,4.6,18,14.8,116,143,,8.5,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12788,26HU5095-11,26HU5095,33,A,Artifact 33,Early Archaic (Locus A),PROJECTILE POINT,1,0.65,Cryptocrystalline silicate,Whole,19.4,19.3,11.9,2.6,11.9,,,,0,,,Cottonwood,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12794,26HU5095-11,26HU5095,39,NL,Artifact 39,Non-component,PROJECTILE POINT,1,0.94,Obsidian,Proximal fragment,23.4,23.3,13.6,3.7,7.4,5.7,120,170,,6.1,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12868,26HU5095-11,26HU5095,49,NL,Artifact 49,Non-component,PROJECTILE POINT,1,1.94,Obsidian,Proximal fragment,27.2,23.7,17,4.1,6.2,11.4,112,,,8.6,no DSA,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12869,26HU5095-11,26HU5095,50,NL,Artifact 50,Non-component,PROJECTILE POINT,1,1.86,Obsidian,Medial fragment,22.5,21,17,3.7,,,,123,,,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12875,26HU5095-11,26HU5095,56,A,Artifact 56,Early Archaic (Locus A),PROJECTILE POINT,1,0.7,Obsidian,Proximal fragment,11.3,7,14.8,4.1,15.2,10.5,119,,,11.3,"no DSA, base only",Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12878,26HU5095-11,26HU5095,59,A,Artifact 59,Early Archaic (Locus A),PROJECTILE POINT,1,0.5,Obsidian,Fragment,11.3,10.8,13.5,3.4,6.6,9.5,,,,7.5,orientation unclear,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12884,26HU5095-11,26HU5095,61,A,Artifact 61,Early Archaic (Locus A),PROJECTILE POINT,1,0.6,Obsidian,Proximal fragment,8.7,8.1,22.9,4.2,22.9,9,149,,,8.7,PSA rule,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12917,26HU5095-11,26HU5095,80,A,"SS 2, 000-005",Early Archaic (Locus A),PROJECTILE POINT,1,2.9,Obsidian,Proximal fragment,24.2,21.5,22.3,5.5,16.4,13.2,133,204,,10.6,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7762,26HU4755-11,26HU4755,1,-,Artifact 1,Non-component,PROJECTILE POINT,1,12.6,Obsidian,Nearly complete,55.3,51.9,32.6,8.4,6.9,16.2,86,197,,14.2,huge; base incomplete,Gatecliff?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7763,26HU4755-11,26HU4755,2,-,Artifact 2,Non-component,PROJECTILE POINT,1,1.6,Obsidian,Proximal fragment,15.5,8.4,23.4,5.3,24.5,,,,,,odd; NSN or Humboldt base?,Dart-sized,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8122,26HU5096-11,26HU5096,1,-,Artifact 1,Non-component,PROJECTILE POINT,1,4.3,Obsidian,Nearly complete,38.7,37.7,22.5,5.9,11,9.6,148,184,,8.4,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8187,26HU5096-11,26HU5096,29,-,"CU 1, 020-030",Non-component,PROJECTILE POINT,1,3.4,Obsidian,Proximal fragment,28.3,24.6,24.7,5.3,16.8,16.2,125,190,,9.9,DSA rule,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3490,26HU5097-11,26HU5097,1,D,Artifact 1,Non-component,PROJECTILE POINT,1,1.8,Obsidian,Proximal fragment,26.1,20.7,20.8,3.9,13.5,11.5,107,135,,9.3,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
